Date;Hour;Power
2018-12-07;20:00:00;118.25
2018-12-07;21:00:00;128.0
2018-12-07;22:00:00;144.0
2018-12-07;23:00:00;130.5
2018-12-08;0:00:00;117.75
2018-12-08;1:00:00;98.0
2018-12-08;2:00:00;87.0
2018-12-08;3:00:00;85.75
2018-12-08;4:00:00;82.75
2018-12-08;5:00:00;77.75
2018-12-08;6:00:00;66.75
2018-12-08;7:00:00;73.0
2018-12-08;8:00:00;73.5
2018-12-08;9:00:00;86.25
2018-12-08;10:00:00;93.75
2018-12-08;11:00:00;100.75
2018-12-08;12:00:00;94.25
2018-12-08;13:00:00;100.25
2018-12-08;14:00:00;100.25
2018-12-08;15:00:00;100.25
2018-12-08;16:00:00;103.5
2018-12-08;17:00:00;103.25
2018-12-08;18:00:00;105.0
2018-12-08;19:00:00;110.75
2018-12-08;20:00:00;121.75
2018-12-08;21:00:00;139.75
2018-12-08;22:00:00;140.0
2018-12-08;23:00:00;131.5
2018-12-09;0:00:00;112.25
2018-12-09;1:00:00;96.0
2018-12-09;2:00:00;89.0
2018-12-09;3:00:00;82.0
2018-12-09;4:00:00;79.75
2018-12-09;5:00:00;82.75
2018-12-09;6:00:00;74.0
2018-12-09;7:00:00;63.5
2018-12-09;8:00:00;69.75
2018-12-09;9:00:00;87.5
2018-12-09;10:00:00;96.5
2018-12-09;11:00:00;105.0
2018-12-09;12:00:00;96.5
2018-12-09;13:00:00;120.75
2018-12-09;14:00:00;115.0
2018-12-09;15:00:00;117.75
2018-12-09;16:00:00;105.5
2018-12-09;17:00:00;101.0
2018-12-09;18:00:00;109.0
2018-12-09;19:00:00;118.0
2018-12-09;20:00:00;122.5
2018-12-09;21:00:00;138.75
2018-12-09;22:00:00;138.75
2018-12-09;23:00:00;129.5
2018-12-10;0:00:00;113.0
2018-12-10;1:00:00;94.0
2018-12-10;2:00:00;90.75
2018-12-10;3:00:00;86.75
2018-12-10;4:00:00;82.5
2018-12-10;5:00:00;78.0
2018-12-10;6:00:00;70.25
2018-12-10;7:00:00;74.5
2018-12-10;8:00:00;81.5
2018-12-10;9:00:00;90.75
2018-12-10;10:00:00;102.0
2018-12-10;11:00:00;107.75
2018-12-10;12:00:00;107.75
2018-12-10;13:00:00;108.75
2018-12-10;14:00:00;89.75
2018-12-10;15:00:00;103.25
2018-12-10;16:00:00;100.0
2018-12-10;17:00:00;96.25
2018-12-10;18:00:00;101.5
2018-12-10;19:00:00;100.0
2018-12-10;20:00:00;104.75
2018-12-10;21:00:00;125.0
2018-12-10;22:00:00;141.0
2018-12-10;23:00:00;120.5
2018-12-11;0:00:00;107.0
2018-12-11;1:00:00;91.25
2018-12-11;2:00:00;77.25
2018-12-11;3:00:00;69.75
2018-12-11;4:00:00;74.25
2018-12-11;5:00:00;70.75
2018-12-11;6:00:00;61.5
2018-12-11;7:00:00;63.5
2018-12-11;8:00:00;78.75
2018-12-11;9:00:00;88.25
2018-12-11;10:00:00;88.5
2018-12-11;11:00:00;94.25
2018-12-11;12:00:00;101.0
2018-12-11;13:00:00;100.75
2018-12-11;14:00:00;101.5
2018-12-11;15:00:00;104.75
2018-12-11;16:00:00;106.25
2018-12-11;17:00:00;107.5
2018-12-11;18:00:00;97.75
2018-12-11;19:00:00;98.0
2018-12-11;20:00:00;102.25
2018-12-11;21:00:00;108.25
2018-12-11;22:00:00;130.5
2018-12-11;23:00:00;121.75
2018-12-12;0:00:00;109.0
