Date;Hour;Power
2018-09-16;4:00:00;83.0
2018-09-16;5:00:00;81.0
2018-09-16;6:00:00;88.5
2018-09-16;7:00:00;95.0
2018-09-16;8:00:00;92.25
2018-09-16;9:00:00;85.25
2018-09-16;10:00:00;106.25
2018-09-16;11:00:00;118.5
2018-09-16;12:00:00;116.0
2018-09-16;13:00:00;126.0
2018-09-16;14:00:00;132.5
2018-09-16;15:00:00;127.0
2018-09-16;16:00:00;118.25
2018-09-16;17:00:00;112.25
2018-09-16;18:00:00;110.75
2018-09-16;19:00:00;119.0
2018-09-16;20:00:00;140.25
2018-09-16;21:00:00;141.75
2018-09-16;22:00:00;153.0
2018-09-16;23:00:00;142.25
2018-09-17;0:00:00;123.0
2018-09-17;1:00:00;112.25
2018-09-17;2:00:00;107.75
2018-09-17;3:00:00;94.75
2018-09-17;4:00:00;98.75
2018-09-17;5:00:00;91.5
2018-09-17;6:00:00;86.25
2018-09-17;7:00:00;91.0
2018-09-17;8:00:00;83.5
2018-09-17;9:00:00;87.5
2018-09-17;10:00:00;98.5
2018-09-17;11:00:00;106.0
2018-09-17;12:00:00;110.25
2018-09-17;13:00:00;120.5
2018-09-17;14:00:00;123.0
2018-09-17;15:00:00;113.0
2018-09-17;16:00:00;109.75
2018-09-17;17:00:00;105.5
2018-09-17;18:00:00;108.75
2018-09-17;19:00:00;115.25
2018-09-17;20:00:00;136.75
2018-09-17;21:00:00;143.75
2018-09-17;22:00:00;146.25
2018-09-17;23:00:00;147.75
2018-09-18;0:00:00;126.75
2018-09-18;1:00:00;119.25
2018-09-18;2:00:00;103.5
2018-09-18;3:00:00;94.75
2018-09-18;4:00:00;89.75
2018-09-18;5:00:00;87.75
2018-09-18;6:00:00;88.0
2018-09-18;7:00:00;88.0
2018-09-18;8:00:00;71.0
2018-09-18;9:00:00;71.5
2018-09-18;10:00:00;88.25
2018-09-18;11:00:00;98.5
2018-09-18;12:00:00;102.25
2018-09-18;13:00:00;115.75
2018-09-18;14:00:00;108.0
2018-09-18;15:00:00;97.25
2018-09-18;16:00:00;93.5
2018-09-18;17:00:00;92.75
2018-09-18;18:00:00;96.5
2018-09-18;19:00:00;101.0
2018-09-18;20:00:00;139.75
2018-09-18;21:00:00;151.0
2018-09-18;22:00:00;136.75
2018-09-18;23:00:00;135.0
2018-09-19;0:00:00;125.5
2018-09-19;1:00:00;105.75
2018-09-19;2:00:00;93.75
2018-09-19;3:00:00;88.25
2018-09-19;4:00:00;79.75
2018-09-19;5:00:00;81.5
2018-09-19;6:00:00;84.75
2018-09-19;7:00:00;82.0
2018-09-19;8:00:00;66.0
2018-09-19;9:00:00;64.75
2018-09-19;10:00:00;80.5
2018-09-19;11:00:00;96.0
2018-09-19;12:00:00;105.75
2018-09-19;13:00:00;112.5
2018-09-19;14:00:00;112.75
2018-09-19;15:00:00;105.375
2018-09-19;16:00:00;107.75
2018-09-19;17:00:00;122.25
2018-09-19;18:00:00;105.0
2018-09-19;19:00:00;119.25
2018-09-19;20:00:00;165.5
2018-09-19;21:00:00;156.25
2018-09-19;22:00:00;148.75
2018-09-19;23:00:00;137.75
2018-09-20;0:00:00;117.5
2018-09-20;1:00:00;101.0
2018-09-20;2:00:00;98.75
2018-09-20;3:00:00;88.75
2018-09-20;4:00:00;83.75
2018-09-20;5:00:00;78.25
2018-09-20;6:00:00;87.0
2018-09-20;7:00:00;94.5
2018-09-20;8:00:00;94.5
2018-09-20;9:00:00;86.5
2018-09-20;10:00:00;99.0
2018-09-20;11:00:00;109.5
2018-09-20;12:00:00;116.0
2018-09-20;13:00:00;113.25
2018-09-20;14:00:00;122.25
2018-09-20;15:00:00;113.5
2018-09-20;16:00:00;127.0
2018-09-20;17:00:00;131.0
2018-09-20;18:00:00;127.5
2018-09-20;19:00:00;152.75
2018-09-20;20:00:00;167.75
2018-09-20;21:00:00;161.0
2018-09-20;22:00:00;157.75
2018-09-20;23:00:00;138.75
2018-09-21;0:00:00;123.5
2018-09-21;1:00:00;110.0
2018-09-21;2:00:00;96.0
2018-09-21;3:00:00;84.75
2018-09-21;4:00:00;80.75
2018-09-21;5:00:00;76.75
2018-09-21;6:00:00;84.75
2018-09-21;7:00:00;88.75
2018-09-21;8:00:00;87.25
2018-09-21;9:00:00;85.5
2018-09-21;10:00:00;90.75
2018-09-21;11:00:00;97.25
2018-09-21;12:00:00;107.0
2018-09-21;13:00:00;115.0
2018-09-21;14:00:00;115.25
2018-09-21;15:00:00;111.5
2018-09-21;16:00:00;117.0
2018-09-21;17:00:00;103.0
2018-09-21;18:00:00;98.0
2018-09-21;19:00:00;125.0
2018-09-21;20:00:00;165.5
2018-09-21;21:00:00;152.75
2018-09-21;22:00:00;155.25
2018-09-21;23:00:00;135.0
2018-09-22;0:00:00;121.0
2018-09-22;1:00:00;111.75
2018-09-22;2:00:00;98.25
2018-09-22;3:00:00;91.25
2018-09-22;4:00:00;89.25
2018-09-22;5:00:00;87.75
2018-09-22;6:00:00;86.0
2018-09-22;7:00:00;87.5
2018-09-22;8:00:00;80.0
2018-09-22;9:00:00;83.5
2018-09-22;10:00:00;95.5
2018-09-22;11:00:00;114.5
2018-09-22;12:00:00;114.0
2018-09-22;13:00:00;115.75
2018-09-22;14:00:00;114.25
2018-09-22;15:00:00;119.75
2018-09-22;16:00:00;108.25
2018-09-22;17:00:00;97.5
2018-09-22;18:00:00;98.0
2018-09-22;19:00:00;118.0
2018-09-22;20:00:00;133.0
2018-09-22;21:00:00;140.25
2018-09-22;22:00:00;151.25
2018-09-22;23:00:00;151.75
2018-09-23;0:00:00;135.0
2018-09-23;1:00:00;113.5
2018-09-23;2:00:00;95.25
2018-09-23;3:00:00;88.25
2018-09-23;4:00:00;84.5
2018-09-23;5:00:00;85.75
2018-09-23;6:00:00;80.75
2018-09-23;7:00:00;94.75
2018-09-23;8:00:00;70.5
2018-09-23;9:00:00;82.0
2018-09-23;10:00:00;95.75
2018-09-23;11:00:00;106.5
2018-09-23;12:00:00;109.0
2018-09-23;13:00:00;109.25
2018-09-23;14:00:00;112.5
2018-09-23;15:00:00;118.5
2018-09-23;16:00:00;108.5
2018-09-23;17:00:00;104.5
2018-09-23;18:00:00;98.25
2018-09-23;19:00:00;117.5
2018-09-23;20:00:00;144.0
2018-09-23;21:00:00;144.75
2018-09-23;22:00:00;142.5
2018-09-23;23:00:00;143.0
2018-09-24;0:00:00;126.25
2018-09-24;1:00:00;98.25
2018-09-24;2:00:00;91.75
2018-09-24;3:00:00;89.75
2018-09-24;4:00:00;88.75
2018-09-24;5:00:00;88.0
2018-09-24;6:00:00;95.75
2018-09-24;7:00:00;111.5
2018-09-24;8:00:00;106.75
2018-09-24;9:00:00;102.0
2018-09-24;10:00:00;112.25
2018-09-24;11:00:00;115.25
2018-09-24;12:00:00;131.25
2018-09-24;13:00:00;116.5
2018-09-24;14:00:00;113.5
2018-09-24;15:00:00;113.0
2018-09-24;16:00:00;112.5
2018-09-24;17:00:00;107.75
2018-09-24;18:00:00;106.25
2018-09-24;19:00:00;126.25
2018-09-24;20:00:00;147.25
2018-09-24;21:00:00;147.25
2018-09-24;22:00:00;146.25
2018-09-24;23:00:00;134.0
2018-09-25;0:00:00;125.75
2018-09-25;1:00:00;112.0
2018-09-25;2:00:00;96.25
2018-09-25;3:00:00;91.0
2018-09-25;4:00:00;87.75
2018-09-25;5:00:00;88.25
2018-09-25;6:00:00;83.75
2018-09-25;7:00:00;96.25
2018-09-25;8:00:00;117.25
2018-09-25;9:00:00;119.25
2018-09-25;10:00:00;124.75
2018-09-25;11:00:00;125.25
2018-09-25;12:00:00;138.75
2018-09-25;13:00:00;138.75
2018-09-25;14:00:00;132.25
2018-09-25;15:00:00;129.25
2018-09-25;16:00:00;124.75
2018-09-25;17:00:00;113.5
2018-09-25;18:00:00;108.75
2018-09-25;19:00:00;118.0
2018-09-25;20:00:00;148.25
2018-09-25;21:00:00;157.0
2018-09-25;22:00:00;152.5
2018-09-25;23:00:00;139.25
2018-09-26;0:00:00;132.0
2018-09-26;1:00:00;115.75
2018-09-26;2:00:00;95.0
2018-09-26;3:00:00;88.5
2018-09-26;4:00:00;88.25
2018-09-26;5:00:00;85.0
2018-09-26;6:00:00;84.25
2018-09-26;7:00:00;98.5
2018-09-26;8:00:00;114.0
2018-09-26;9:00:00;122.25
2018-09-26;10:00:00;107.0
2018-09-26;11:00:00;102.75
2018-09-26;12:00:00;100.75
2018-09-26;13:00:00;97.25
2018-09-26;14:00:00;98.5
2018-09-26;15:00:00;103.0
2018-09-26;16:00:00;109.25
2018-09-26;17:00:00;104.0
2018-09-26;18:00:00;97.75
2018-09-26;19:00:00;96.25
2018-09-26;20:00:00;118.25
2018-09-26;21:00:00;151.75
2018-09-26;22:00:00;148.25
2018-09-26;23:00:00;135.5
2018-09-27;0:00:00;128.5
2018-09-27;1:00:00;115.5
2018-09-27;2:00:00;93.25
2018-09-27;3:00:00;87.75
2018-09-27;4:00:00;83.75
2018-09-27;5:00:00;78.5
2018-09-27;6:00:00;86.75
2018-09-27;7:00:00;96.0
2018-09-27;8:00:00;120.25
2018-09-27;9:00:00;117.5
2018-09-27;10:00:00;127.75
2018-09-27;11:00:00;128.0
2018-09-27;12:00:00;119.25
2018-09-27;13:00:00;137.5
2018-09-27;14:00:00;137.25
2018-09-27;15:00:00;136.25
2018-09-27;16:00:00;121.5
2018-09-27;17:00:00;107.0
2018-09-27;18:00:00;112.75
2018-09-27;19:00:00;118.5
2018-09-27;20:00:00;153.75
2018-09-27;21:00:00;148.0
2018-09-27;22:00:00;149.75
2018-09-27;23:00:00;140.75
2018-09-28;0:00:00;122.75
2018-09-28;1:00:00;114.25
2018-09-28;2:00:00;108.25
2018-09-28;3:00:00;103.25
2018-09-28;4:00:00;98.0
2018-09-28;5:00:00;90.75
2018-09-28;6:00:00;90.5
2018-09-28;7:00:00;116.5
2018-09-28;8:00:00;129.25
2018-09-28;9:00:00;119.75
2018-09-28;10:00:00;110.25
2018-09-28;11:00:00;115.0
2018-09-28;12:00:00;113.0
2018-09-28;13:00:00;116.0
2018-09-28;14:00:00;115.25
2018-09-28;15:00:00;107.25
2018-09-28;16:00:00;111.75
2018-09-28;17:00:00;101.5
2018-09-28;18:00:00;104.75
2018-09-28;19:00:00;118.5
2018-09-28;20:00:00;152.75
2018-09-28;21:00:00;148.75
2018-09-28;22:00:00;140.5
2018-09-28;23:00:00;141.5
2018-09-29;0:00:00;115.75
2018-09-29;1:00:00;101.0
2018-09-29;2:00:00;93.25
2018-09-29;3:00:00;94.0
2018-09-29;4:00:00;96.0
2018-09-29;5:00:00;92.5
2018-09-29;6:00:00;92.25
2018-09-29;7:00:00;86.5
2018-09-29;8:00:00;86.75
2018-09-29;9:00:00;76.25
2018-09-29;10:00:00;80.75
2018-09-29;11:00:00;83.5
2018-09-29;12:00:00;101.0
2018-09-29;13:00:00;123.75
2018-09-29;14:00:00;123.5
2018-09-29;15:00:00;110.75
2018-09-29;16:00:00;102.75
2018-09-29;17:00:00;103.5
2018-09-29;18:00:00;99.25
2018-09-29;19:00:00;106.0
2018-09-29;20:00:00;139.75
2018-09-29;21:00:00;150.5
2018-09-29;22:00:00;156.5
2018-09-29;23:00:00;147.25
2018-09-30;0:00:00;124.75
2018-09-30;1:00:00;111.0
2018-09-30;2:00:00;103.0
2018-09-30;3:00:00;94.25
2018-09-30;4:00:00;93.5
2018-09-30;5:00:00;91.25
2018-09-30;6:00:00;88.5
2018-09-30;7:00:00;92.5
2018-09-30;8:00:00;89.75
2018-09-30;9:00:00;86.75
2018-09-30;10:00:00;84.0
2018-09-30;11:00:00;105.0
2018-09-30;12:00:00;133.75
2018-09-30;13:00:00;134.25
2018-09-30;14:00:00;135.5
2018-09-30;15:00:00;118.25
2018-09-30;16:00:00;116.5
2018-09-30;17:00:00;96.5
2018-09-30;18:00:00;108.75
2018-09-30;19:00:00;115.5
2018-09-30;20:00:00;133.0
2018-09-30;21:00:00;147.0
2018-09-30;22:00:00;150.25
2018-09-30;23:00:00;142.5
