Date;Hour;Power
2018-05-10;17:00:00;143.75
2018-05-10;18:00:00;158.5
2018-05-10;19:00:00;169.75
2018-05-10;20:00:00;164.5
2018-05-10;21:00:00;152.5
2018-05-10;22:00:00;142.75
2018-05-10;23:00:00;130.75
2018-05-11;0:00:00;114.25
2018-05-11;1:00:00;99.5
2018-05-11;2:00:00;86.25
2018-05-11;3:00:00;83.25
2018-05-11;4:00:00;84.25
2018-05-11;5:00:00;83.0
2018-05-11;6:00:00;80.75
2018-05-11;7:00:00;103.5
2018-05-11;8:00:00;130.0
2018-05-11;9:00:00;120.75
2018-05-11;10:00:00;127.25
2018-05-11;11:00:00;128.0
2018-05-11;12:00:00;129.0
2018-05-11;13:00:00;122.75
2018-05-11;14:00:00;118.5
2018-05-11;15:00:00;118.25
2018-05-11;16:00:00;118.5
2018-05-11;17:00:00;122.0
2018-05-11;18:00:00;146.0
2018-05-11;19:00:00;152.75
2018-05-11;20:00:00;160.5
2018-05-11;21:00:00;148.0
2018-05-11;22:00:00;139.0
2018-05-11;23:00:00;131.0
2018-05-12;0:00:00;111.25
2018-05-12;1:00:00;96.0
2018-05-12;2:00:00;87.0
2018-05-12;3:00:00;85.5
2018-05-12;4:00:00;87.75
2018-05-12;5:00:00;85.0
2018-05-12;6:00:00;85.5
2018-05-12;7:00:00;95.75
2018-05-12;8:00:00;104.5
2018-05-12;9:00:00;91.0
2018-05-12;10:00:00;98.0
2018-05-12;11:00:00;101.0
2018-05-12;12:00:00;103.5
2018-05-12;13:00:00;103.75
2018-05-12;14:00:00;108.25
2018-05-12;15:00:00;106.0
2018-05-12;16:00:00;122.5
2018-05-12;17:00:00;118.25
2018-05-12;18:00:00;150.5
2018-05-12;19:00:00;156.75
2018-05-12;20:00:00;151.0
2018-05-12;21:00:00;143.5
2018-05-12;22:00:00;146.75
2018-05-12;23:00:00;139.5
2018-05-13;0:00:00;115.25
2018-05-13;1:00:00;92.25
2018-05-13;2:00:00;92.5
2018-05-13;3:00:00;86.0
2018-05-13;4:00:00;86.25
2018-05-13;5:00:00;92.5
2018-05-13;6:00:00;85.5
2018-05-13;7:00:00;81.5
2018-05-13;8:00:00;88.25
2018-05-13;9:00:00;88.0
2018-05-13;10:00:00;92.0
2018-05-13;11:00:00;94.25
2018-05-13;12:00:00;96.25
2018-05-13;13:00:00;98.75
2018-05-13;14:00:00;111.0
2018-05-13;15:00:00;110.0
2018-05-13;16:00:00;113.5
2018-05-13;17:00:00;118.5
2018-05-13;18:00:00;122.75
2018-05-13;19:00:00;156.5
2018-05-13;20:00:00;155.25
2018-05-13;21:00:00;144.25
2018-05-13;22:00:00;141.5
2018-05-13;23:00:00;129.0
2018-05-14;0:00:00;104.5
2018-05-14;1:00:00;89.0
2018-05-14;2:00:00;88.75
2018-05-14;3:00:00;82.0
2018-05-14;4:00:00;82.0
2018-05-14;5:00:00;81.5
2018-05-14;6:00:00;79.25
2018-05-14;7:00:00;106.75
2018-05-14;8:00:00;137.75
2018-05-14;9:00:00;141.25
2018-05-14;10:00:00;138.75
2018-05-14;11:00:00;136.75
2018-05-14;12:00:00;136.25
2018-05-14;13:00:00;136.25
2018-05-14;14:00:00;133.5
2018-05-14;15:00:00;135.25
2018-05-14;16:00:00;134.25
2018-05-14;17:00:00;142.5
2018-05-14;18:00:00;150.25
2018-05-14;19:00:00;162.75
2018-05-14;20:00:00;155.5
2018-05-14;21:00:00;151.5
2018-05-14;22:00:00;149.75
2018-05-14;23:00:00;131.75
2018-05-15;0:00:00;110.25
2018-05-15;1:00:00;90.25
2018-05-15;2:00:00;87.25
2018-05-15;3:00:00;88.5
2018-05-15;4:00:00;83.25
2018-05-15;5:00:00;83.5
2018-05-15;6:00:00;83.25
2018-05-15;7:00:00;113.75
2018-05-15;8:00:00;125.0
2018-05-15;9:00:00;125.75
2018-05-15;10:00:00;138.0
2018-05-15;11:00:00;139.5
2018-05-15;12:00:00;144.0
2018-05-15;13:00:00;151.25
2018-05-15;14:00:00;139.5
2018-05-15;15:00:00;133.75
2018-05-15;16:00:00;127.25
2018-05-15;17:00:00;137.75
2018-05-15;18:00:00;153.0
2018-05-15;19:00:00;166.25
2018-05-15;20:00:00;162.5
2018-05-15;21:00:00;154.75
2018-05-15;22:00:00;141.75
2018-05-15;23:00:00;139.0
2018-05-16;0:00:00;113.25
2018-05-16;1:00:00;97.0
2018-05-16;2:00:00;92.0
2018-05-16;3:00:00;86.75
2018-05-16;4:00:00;83.0
2018-05-16;5:00:00;81.5
2018-05-16;6:00:00;78.25
2018-05-16;7:00:00;111.5
2018-05-16;8:00:00;137.0
2018-05-16;9:00:00;118.25
2018-05-16;10:00:00;118.25
2018-05-16;11:00:00;129.25
2018-05-16;12:00:00;135.0
2018-05-16;13:00:00;133.5
2018-05-16;14:00:00;127.75
2018-05-16;15:00:00;123.25
2018-05-16;16:00:00;134.75
2018-05-16;17:00:00;140.25
2018-05-16;18:00:00;157.0
2018-05-16;19:00:00;165.5
2018-05-16;20:00:00;162.5
